ad_id,number_of_bathrooms,number_of_bedrooms,number_of_beds,listing_type,number_rented,revenue,latitude,longitude,is_superhost,number_of_reviews,2023_price,2023_predict_price,2024_price,2024_predict_price,2025_price,2025_predict_price,2026_price,2026_predict_price
30122734,1.00,3.00,7.00,Espaço inteiro: casa,24,12984.00,-27.12,-48.61,False,3,541.00,554.64,561.61,581.95,584.02,602.96,607.38,622.45
15941269,2.00,3.00,3.00,Espaço inteiro: apartamento,19,12950.00,-27.14,-48.60,False,1,681.58,701.52,707.55,729.32,735.78,753.74,765.21,788.99
38103386,2.00,3.00,6.00,Espaço inteiro: apartamento,18,12948.00,-27.15,-48.57,False,9,719.33,729.59,746.74,755.51,776.53,782.24,807.60,817.73
762147613029600537,2.00,3.00,6.00,Espaço inteiro: apartamento,17,12910.00,-27.12,-48.61,False,0,759.41,774.27,788.35,803.24,819.80,837.09,852.59,870.08
753432726035802138,2.00,3.00,6.00,Espaço inteiro: apartamento,16,12800.00,-27.13,-48.61,False,0,800.00,796.47,830.48,828.39,863.62,859.13,898.16,895.47
41859251,2.00,3.00,13.00,Espaço inteiro: casa,16,12800.00,-27.12,-48.61,False,4,800.00,794.50,830.48,834.30,863.62,858.31,898.16,897.93
23068512,2.00,2.00,3.00,Espaço inteiro: apartamento,27,12750.00,-27.13,-48.60,False,12,472.22,466.96,490.21,486.54,509.77,503.05,530.16,525.52
40148852,3.00,3.00,3.00,Espaço inteiro: apartamento,9,12700.00,-27.12,-48.61,False,1,1411.11,1461.73,1464.87,1513.70,1523.32,1573.16,1584.26,1653.55
767888090154319713,3.00,2.00,3.00,Espaço inteiro: apartamento,22,12661.00,-27.15,-48.59,False,0,575.50,601.64,597.43,615.51,621.26,658.19,646.11,675.44
737760644809418314,2.00,3.00,3.00,Espaço inteiro: apartamento,15,12634.00,-27.14,-48.60,False,0,842.27,811.39,874.36,849.56,909.24,874.27,945.61,910.67
760886818196346051,2.00,3.00,8.00,Espaço inteiro: casa,21,12600.00,-27.10,-48.62,False,0,600.00,635.69,622.86,659.79,647.71,686.78,673.62,720.05
764595430991746598,1.00,3.00,4.00,Espaço inteiro: apartamento,31,12600.00,-27.12,-48.61,False,0,406.45,453.15,421.94,463.53,438.77,480.05,456.32,498.14
30271062,1.00,2.00,3.00,Espaço inteiro: apartamento,23,12600.00,-27.13,-48.60,False,6,547.83,536.88,568.70,557.16,591.39,579.03,615.04,603.41
680236934453084779,2.00,3.00,6.00,Espaço inteiro: condomínio,21,12600.00,-27.09,-48.61,False,0,600.00,605.65,622.86,626.13,647.71,650.33,673.62,680.23
721156790377890389,3.00,3.00,4.00,Espaço inteiro: casa,36,12600.00,-27.16,-48.57,False,0,350.00,435.60,363.34,443.45,377.83,465.96,392.95,486.20
46220279,2.00,3.00,3.00,Espaço inteiro: apartamento,13,12510.00,-27.12,-48.61,True,4,962.31,931.77,998.97,965.50,1038.83,1001.02,1080.38,1038.69
52417933,4.00,4.00,4.00,Espaço inteiro: apartamento,5,12500.00,-27.12,-48.61,False,0,2500.00,2171.25,2595.25,2213.38,2698.80,2336.45,2806.75,2444.78
45699948,2.00,2.00,3.00,Espaço inteiro: apartamento,19,12450.00,-27.13,-48.60,False,10,655.26,637.12,680.23,661.71,707.37,687.37,735.66,716.57
32547411,1.00,2.00,2.00,Espaço inteiro: apartamento,51,12450.00,-27.10,-48.62,False,44,244.12,239.06,253.42,245.68,263.53,258.07,274.07,268.58
47189324,1.00,2.00,3.00,Espaço inteiro: casa,44,12420.00,-27.14,-48.60,False,10,282.27,301.86,293.03,311.51,304.72,323.40,316.91,337.88
40237010,1.00,2.00,3.00,Espaço inteiro: condomínio,31,12400.00,-27.09,-48.62,False,1,400.00,394.96,415.24,409.69,431.81,424.62,449.08,440.24
34477306,2.00,2.00,6.00,Espaço inteiro: apartamento,31,12400.00,-27.12,-48.61,False,0,400.00,410.97,415.24,428.50,431.81,443.96,449.08,465.19
42270655,2.00,3.00,5.00,Espaço inteiro: casa,13,12400.00,-27.06,-48.60,True,21,953.85,928.53,990.19,961.00,1029.70,1001.09,1070.88,1042.26
754165491472296852,1.00,2.00,2.00,Espaço inteiro: condomínio,48,12250.00,-27.09,-48.62,False,0,255.21,279.34,264.93,293.48,275.50,302.83,286.52,313.45
41493620,2.00,2.00,3.00,Espaço inteiro: apartamento,22,12200.00,-27.14,-48.59,False,0,554.55,557.14,575.67,581.63,598.64,603.63,622.59,627.70
572368704250611987,2.00,2.00,2.00,Espaço inteiro: apartamento,40,12100.00,-27.13,-48.60,False,4,302.50,318.76,314.03,334.38,326.55,348.43,339.62,360.45
47255498,3.00,2.00,4.00,Espaço inteiro: apartamento,17,12100.00,-27.13,-48.60,False,0,711.76,730.53,738.88,758.88,768.36,791.97,799.10,814.03
39968806,1.00,1.00,4.00,Espaço inteiro: casa,31,12090.00,-27.09,-48.64,False,1,390.00,377.90,404.86,397.71,421.01,409.04,437.85,423.71
694063005500099848,3.00,3.00,4.00,Espaço inteiro: apartamento,6,12000.00,-27.13,-48.60,False,0,2000.00,1781.37,2076.20,1851.12,2159.04,1919.33,2245.40,2014.44
48027172,2.00,2.00,3.00,Espaço inteiro: apartamento,20,12000.00,-27.12,-48.61,False,1,600.00,595.29,622.86,617.65,647.71,643.69,673.62,668.09
30799021,3.00,4.00,6.00,Espaço inteiro: apartamento,10,12000.00,-27.14,-48.59,False,0,1200.00,1214.10,1245.72,1272.71,1295.42,1320.30,1347.24,1386.91
53626390,2.00,3.00,7.00,Espaço inteiro: apartamento,17,11980.00,-27.11,-48.61,False,1,704.71,728.21,731.56,751.50,760.74,780.74,791.17,816.24
689676675656498393,2.00,3.00,7.00,Espaço inteiro: casa,20,11963.00,-27.16,-48.57,False,0,598.15,611.45,620.94,635.75,645.72,652.31,671.54,685.60
31928936,2.00,2.00,2.00,Espaço inteiro: apartamento,20,11950.00,-27.14,-48.59,False,2,597.50,590.31,620.26,612.72,645.01,635.81,670.81,662.98
765399056882739939,3.00,3.00,3.00,Espaço inteiro: casa,16,11900.00,-27.14,-48.59,False,0,743.75,767.18,772.09,787.09,802.89,816.81,835.01,848.49
48526011,2.00,3.00,3.00,Espaço inteiro: casa,23,11899.00,-27.12,-48.61,False,7,517.35,547.19,537.06,568.72,558.49,587.50,580.83,611.01
54096898,4.00,3.00,3.00,Espaço inteiro: apartamento,12,11880.00,-27.10,-48.62,False,0,990.00,1057.18,1027.72,1087.94,1068.72,1149.53,1111.47,1170.55
11239466,1.00,2.00,2.00,Espaço inteiro: apartamento,23,11880.00,-27.13,-48.60,False,1,516.52,521.65,536.20,543.11,557.60,566.77,579.90,589.38
44165129,2.00,3.00,3.00,Espaço inteiro: apartamento,13,11850.00,-27.13,-48.60,False,0,911.54,908.70,946.27,945.19,984.02,978.62,1023.39,1016.18
21601396,1.00,2.00,3.00,Quarto inteiro em apartamento,59,11800.00,-27.13,-48.60,False,11,200.00,196.16,207.62,204.73,215.90,212.13,224.54,221.31
50132160,2.00,2.00,3.00,Espaço inteiro: condomínio,19,11780.00,-27.14,-48.60,False,1,620.00,619.52,643.62,644.00,669.30,672.30,696.07,694.57
44165747,2.00,2.00,3.00,Espaço inteiro: apartamento,18,11760.00,-27.14,-48.60,False,2,653.33,635.66,678.23,659.39,705.29,685.92,733.50,710.73
51431557,2.00,2.00,3.00,Espaço inteiro: condomínio,21,11750.00,-27.10,-48.62,False,1,559.52,553.14,580.84,573.43,604.02,595.57,628.18,619.40
4679256,2.00,3.00,3.00,Espaço inteiro: apartamento,59,11741.00,-27.15,-48.59,False,20,199.00,207.31,206.58,216.42,214.82,225.87,223.42,233.05
558688446887987054,1.00,2.00,3.00,Espaço inteiro: apartamento,23,11610.00,-27.13,-48.60,False,0,504.78,510.31,524.01,528.62,544.92,553.39,566.72,572.73
632699540868921708,3.00,3.00,3.00,Espaço inteiro: apartamento,14,11600.00,-27.13,-48.61,False,1,828.57,841.70,860.14,864.45,894.46,910.16,930.24,943.48
765220485646135765,4.00,3.00,3.00,Espaço inteiro: apartamento,14,11600.00,-27.13,-48.61,False,0,828.57,917.46,860.14,928.07,894.46,975.60,930.24,1022.00
14119542,3.00,4.00,5.00,Espaço inteiro: condomínio,17,11560.00,-27.13,-48.60,False,0,680.00,824.98,705.91,858.02,734.07,876.00,763.44,901.51
17013895,1.00,2.00,7.00,Espaço inteiro: casa,59,11505.00,-27.12,-48.62,False,4,195.00,198.88,202.43,206.01,210.51,214.09,218.93,222.70
53061946,3.00,3.00,4.00,Espaço inteiro: apartamento,20,11440.00,-27.13,-48.60,False,0,572.00,592.67,593.79,619.41,617.49,640.53,642.18,661.59
746562870945906511,4.00,3.00,4.00,Espaço inteiro: apartamento,12,11440.00,-27.13,-48.60,False,0,953.33,983.05,989.66,1015.63,1029.14,1048.83,1070.31,1101.24
46098049,2.00,3.00,6.00,Espaço inteiro: apartamento,20,11400.00,-27.09,-48.61,False,1,570.00,581.56,591.72,603.23,615.33,626.68,639.94,655.17
41193865,2.00,4.00,6.00,Espaço inteiro: apartamento,15,11400.00,-27.13,-48.60,False,25,760.00,755.29,788.96,786.74,820.44,810.70,853.25,847.43
768658069269537266,4.00,3.00,3.00,Espaço inteiro: apartamento,8,11400.00,-27.13,-48.60,False,0,1425.00,1376.48,1479.29,1449.93,1538.32,1513.12,1599.85,1566.27
748470108899494566,1.00,2.00,3.00,Espaço inteiro: apartamento,14,11324.00,-27.09,-48.61,False,1,808.86,732.12,839.67,750.38,873.18,788.03,908.10,821.17
52387636,1.00,1.00,4.00,Espaço inteiro: apartamento,36,11300.00,-27.12,-48.61,False,2,313.89,337.18,325.85,350.06,338.85,360.64,352.40,375.42
24512533,3.00,4.00,5.00,Espaço inteiro: casa,15,11200.00,-27.05,-48.59,False,0,746.67,844.16,775.11,886.70,806.04,917.62,838.28,938.63
741203625599811412,3.00,2.00,2.00,Espaço inteiro: apartamento,16,11200.00,-27.13,-48.62,False,0,700.00,699.00,726.67,729.88,755.66,749.42,785.89,792.34
709274765517961247,2.00,3.00,3.00,Espaço inteiro: apartamento,8,11200.00,-27.13,-48.61,False,0,1400.00,1344.81,1453.34,1410.68,1511.33,1460.89,1571.78,1530.84
39890693,4.00,4.00,7.00,Espaço inteiro: apartamento,8,11200.00,-27.13,-48.60,False,0,1400.00,1457.93,1453.34,1527.54,1511.33,1575.49,1571.78,1653.11
46926474,2.00,2.00,4.00,Espaço inteiro: apartamento,59,11199.00,-27.10,-48.62,False,2,189.81,193.67,197.05,200.84,204.91,208.97,213.10,216.93
46925976,2.00,2.00,4.00,Espaço inteiro: apartamento,59,11199.00,-27.10,-48.62,False,1,189.81,192.47,197.05,199.31,204.91,208.09,213.10,215.67
47291982,1.00,2.00,2.00,Espaço inteiro: apartamento,25,11120.00,-27.14,-48.59,False,2,444.80,437.79,461.75,456.35,480.17,473.89,499.38,491.88
52262759,3.00,3.00,9.00,Espaço inteiro: apartamento,8,11075.00,-27.13,-48.60,False,0,1384.38,1387.60,1437.12,1433.55,1494.46,1487.17,1554.24,1547.83
42362925,4.00,4.00,5.00,Espaço inteiro: apartamento,7,11055.00,-27.13,-48.60,False,86,1579.29,1565.34,1639.46,1639.80,1704.87,1690.33,1773.07,1778.16
53922141,2.00,3.00,3.00,Espaço inteiro: apartamento,16,11050.00,-27.14,-48.60,False,1,690.62,707.29,716.94,728.95,745.54,761.38,775.37,789.97
47729401,3.00,4.00,4.00,Espaço inteiro: apartamento,11,11000.00,-27.14,-48.60,False,0,1000.00,1073.64,1038.10,1110.76,1079.52,1165.42,1122.70,1195.53
752852719980331559,2.00,3.00,4.00,Espaço inteiro: apartamento,11,11000.00,-27.12,-48.61,False,0,1000.00,962.46,1038.10,999.55,1079.52,1040.07,1122.70,1078.36
745783954679270918,3.00,3.00,4.00,Espaço inteiro: casa,22,11000.00,-27.05,-48.60,False,0,500.00,549.13,519.05,568.17,539.76,588.42,561.35,601.74
47441042,2.00,3.00,4.00,Espaço inteiro: apartamento,21,11000.00,-27.14,-48.59,False,0,523.81,551.71,543.77,574.99,565.46,596.97,588.08,619.12
51007809,2.00,2.00,2.00,Espaço inteiro: condomínio,22,11000.00,-27.10,-48.62,False,1,500.00,504.86,519.05,523.90,539.76,547.00,561.35,564.07
37989675,2.00,2.00,2.00,Espaço inteiro: apartamento,26,10980.00,-27.14,-48.59,False,10,422.31,442.89,438.40,459.05,455.89,476.77,474.13,497.33
43769569,2.00,2.00,4.00,Espaço inteiro: apartamento,23,10950.00,-27.14,-48.59,False,5,476.09,491.30,494.23,512.83,513.95,532.03,534.50,551.86
53477336,2.00,2.00,5.00,Espaço inteiro: apartamento,22,10900.00,-27.12,-48.61,False,0,495.45,502.83,514.33,524.60,534.85,545.02,556.25,566.51
50126529,2.00,2.00,2.00,Espaço inteiro: condomínio,17,10860.00,-27.13,-48.60,False,0,638.82,630.24,663.16,651.18,689.62,681.87,717.21,707.02
756006202648492532,3.00,3.00,3.00,Espaço inteiro: apartamento,21,10850.00,-27.14,-48.60,False,0,516.67,538.57,536.35,555.62,557.75,578.71,580.06,606.22
53124941,2.00,3.00,4.00,Espaço inteiro: apartamento,13,10850.00,-27.12,-48.61,False,0,834.62,849.42,866.41,884.92,900.98,915.97,937.02,952.96
54074024,2.00,3.00,4.00,Espaço inteiro: apartamento,6,10800.00,-27.12,-48.61,False,0,1800.00,1608.58,1868.58,1684.16,1943.14,1754.12,2020.86,1817.96
35863043,2.00,3.00,4.00,Espaço inteiro: apartamento,12,10800.00,-27.13,-48.60,False,0,900.00,888.13,934.29,923.73,971.57,959.93,1010.43,995.50
15449593,2.00,2.00,2.00,Espaço inteiro: apartamento,27,10800.00,-27.14,-48.60,False,1,400.00,413.38,415.24,431.07,431.81,448.33,449.08,469.11
47222306,1.00,1.00,4.00,Espaço inteiro: apartamento,48,10780.00,-27.12,-48.62,True,34,224.58,247.14,233.14,253.86,242.44,267.22,252.14,273.06
23707413,2.00,3.00,3.00,Espaço inteiro: apartamento,18,10700.00,-27.13,-48.60,True,0,594.44,654.41,617.09,686.29,641.71,705.06,667.38,746.15
23678011,2.00,2.00,2.00,Espaço inteiro: apartamento,20,10640.00,-27.13,-48.60,False,2,532.00,555.86,552.27,575.27,574.30,601.88,597.28,621.79
53337464,2.00,2.00,3.00,Espaço inteiro: apartamento,24,10620.00,-27.14,-48.59,False,6,442.50,451.90,459.36,470.40,477.69,491.68,496.80,506.96
9658725,2.00,2.00,5.00,Espaço inteiro: apartamento,27,10609.00,-27.13,-48.59,False,108,392.93,409.61,407.90,423.75,424.17,444.15,441.14,462.85
647955005125911664,4.00,3.00,3.00,Espaço inteiro: apartamento,18,10600.00,-27.12,-48.61,False,0,588.89,722.75,611.33,722.40,635.72,763.64,661.15,784.33
728531681504670920,2.00,2.00,4.00,Espaço inteiro: apartamento,21,10600.00,-27.11,-48.62,False,0,504.76,510.46,523.99,530.61,544.90,553.73,566.70,576.38
21368756,2.00,3.00,5.00,Espaço inteiro: apartamento,13,10500.00,-27.14,-48.60,True,18,807.69,824.40,838.47,857.14,871.92,893.64,906.80,927.20
54070061,3.00,4.00,4.00,Espaço inteiro: apartamento,7,10500.00,-27.13,-48.60,False,0,1500.00,1458.39,1557.15,1506.28,1619.28,1575.48,1684.05,1643.50
52731252,2.00,3.00,3.00,Espaço inteiro: apartamento,20,10500.00,-27.15,-48.57,True,10,525.00,558.70,545.00,579.78,566.75,595.41,589.42,621.19
54368585,1.00,2.00,6.00,Espaço inteiro: apartamento,30,10500.00,-27.10,-48.62,False,2,350.00,373.89,363.34,389.54,377.83,405.93,392.95,421.27
695387875256366719,2.00,2.00,2.00,Espaço inteiro: apartamento,16,10400.00,-27.13,-48.60,False,0,650.00,629.03,674.76,647.32,701.69,681.63,729.76,706.03
48150450,2.00,3.00,6.00,Espaço inteiro: casa,10,10400.00,-27.13,-48.60,False,0,1040.00,995.86,1079.62,1029.56,1122.70,1073.39,1167.61,1121.51
53694666,2.00,3.00,3.00,Espaço inteiro: apartamento,13,10231.00,-27.13,-48.60,False,0,787.00,807.84,816.98,840.49,849.58,870.11,883.57,904.84
54247300,1.00,2.00,2.00,Espaço inteiro: apartamento,17,10200.00,-27.12,-48.61,False,1,600.00,560.85,622.86,583.26,647.71,605.66,673.62,636.04
31169655,2.00,2.00,3.00,Espaço inteiro: apartamento,24,10189.00,-27.14,-48.60,True,13,424.54,449.11,440.72,467.36,458.30,487.17,476.63,504.21
771054676372745506,2.00,3.00,4.00,Espaço inteiro: casa,12,10188.00,-27.09,-48.61,True,0,849.00,856.97,881.35,888.55,916.51,932.68,953.17,968.58
47252509,2.00,2.00,3.00,Espaço inteiro: apartamento,18,10165.00,-27.11,-48.61,False,2,564.72,561.10,586.24,584.52,609.63,605.65,634.01,631.86
22307401,2.00,2.00,3.00,Espaço inteiro: apartamento,16,10120.00,-27.14,-48.60,True,36,632.50,619.76,656.60,640.32,682.80,670.93,710.11,695.75
53239575,2.00,2.00,5.00,Espaço inteiro: apartamento,10,10050.00,-27.13,-48.59,False,0,1005.00,922.17,1043.29,959.06,1084.92,999.11,1128.31,1034.26
45973790,2.00,2.00,3.00,Espaço inteiro: apartamento,17,10050.00,-27.14,-48.59,True,8,591.18,591.90,613.70,616.33,638.19,638.43,663.71,667.02
22531967,3.00,3.00,8.00,Espaço inteiro: apartamento,8,10000.00,-27.09,-48.61,False,0,1250.00,1316.31,1297.62,1359.38,1349.40,1400.18,1403.38,1468.19
47311467,1.00,2.00,2.00,Espaço inteiro: apartamento,59,9966.00,-27.10,-48.62,False,0,168.92,170.26,175.35,176.04,182.35,182.10,189.64,190.65
52358821,2.00,3.00,4.00,Espaço inteiro: casa,11,9940.00,-27.09,-48.61,True,9,903.64,881.66,938.06,911.50,975.49,952.56,1014.51,990.44
52350730,2.00,3.00,3.00,Espaço inteiro: apartamento,14,9900.00,-27.12,-48.61,False,0,707.14,730.34,734.09,761.85,763.37,790.62,793.91,820.48
642629355870261819,1.00,1.00,2.00,Espaço inteiro: condomínio,38,9890.00,-27.06,-48.61,False,0,260.26,284.63,270.18,293.90,280.96,313.65,292.20,323.83
559894916966869313,3.00,3.00,3.00,Espaço inteiro: casa,14,9800.00,-27.12,-48.61,False,0,700.00,744.08,726.67,770.59,755.66,801.13,785.89,841.52
761558236277756250,2.00,3.00,5.00,Espaço inteiro: apartamento,15,9700.00,-27.12,-48.61,False,0,646.67,678.44,671.30,701.69,698.09,733.61,726.01,755.45
41926345,1.00,3.00,4.00,Espaço inteiro: apartamento,10,9700.00,-27.14,-48.59,False,0,970.00,928.75,1006.96,959.57,1047.13,999.63,1089.02,1043.67
31454750,2.00,2.00,2.00,Espaço inteiro: apartamento,13,9600.00,-27.09,-48.61,False,18,738.46,725.01,766.60,746.41,797.18,783.20,829.07,806.97
724858423729371526,2.00,3.00,3.00,Espaço inteiro: condomínio,8,9600.00,-27.13,-48.60,False,0,1200.00,1135.73,1245.72,1184.82,1295.42,1227.95,1347.24,1276.54
563923122447968990,2.15,3.00,3.00,Espaço inteiro: apartamento,8,9600.00,-27.14,-48.60,False,0,1200.00,1256.95,1245.72,1316.31,1295.42,1349.23,1347.24,1411.15
40675590,2.00,2.00,3.00,Espaço inteiro: apartamento,16,9550.00,-27.13,-48.60,False,2,596.88,596.88,619.62,616.90,644.34,645.25,670.11,673.15
42691811,2.00,2.00,4.00,Espaço inteiro: apartamento,59,9534.00,-27.10,-48.62,False,8,161.59,167.05,167.75,171.89,174.44,179.59,181.42,189.53
46926726,1.00,1.00,1.00,Espaço inteiro: apartamento,68,9515.00,-27.10,-48.62,False,8,139.93,147.71,145.26,152.84,151.05,158.49,157.10,165.75
45894423,4.00,3.00,6.00,Espaço inteiro: condomínio,6,9480.00,-27.10,-48.61,False,1,1580.00,1481.25,1640.20,1564.84,1705.64,1595.26,1773.87,1680.85
16792099,1.00,1.00,1.00,Espaço inteiro: casa,55,9405.00,-27.12,-48.61,False,4,171.00,173.51,177.52,178.48,184.60,185.36,191.98,195.34
53831507,1.00,2.00,2.00,Espaço inteiro: casa,25,9350.00,-27.15,-48.58,False,3,374.00,377.52,388.25,394.40,403.74,411.79,419.89,426.56
41420865,2.00,3.00,3.00,Espaço inteiro: apartamento,15,9300.00,-27.13,-48.60,False,1,620.00,645.72,643.62,670.66,669.30,696.27,696.07,724.40
41981095,0.00,2.60,1.00,Espaço inteiro: apartamento,12,9300.00,-27.13,-48.61,False,0,775.00,709.87,804.53,719.06,836.63,762.34,870.09,785.07
719569644077465274,2.00,2.00,5.00,Espaço inteiro: apartamento,17,9270.00,-27.12,-48.61,False,0,545.29,543.33,566.07,563.64,588.66,587.89,612.20,614.71
749934186668347864,3.00,2.00,2.00,Espaço inteiro: apartamento,30,9250.00,-27.15,-48.59,False,0,308.33,399.40,320.08,408.79,332.85,425.40,346.17,452.92
586329018183630741,2.00,3.00,4.00,Espaço inteiro: apartamento,11,9250.00,-27.14,-48.60,False,0,840.91,844.26,872.95,878.84,907.78,912.78,944.09,949.19
39623532,3.00,3.00,4.00,Espaço inteiro: apartamento,6,9250.00,-27.13,-48.60,False,0,1541.67,1484.70,1600.40,1532.52,1664.26,1587.11,1730.83,1672.36
739908931513590445,1.00,2.00,3.00,Espaço inteiro: casa,21,9189.00,-27.10,-48.62,False,0,437.57,436.95,454.24,452.92,472.37,474.51,491.26,493.07
746451645715267085,3.00,3.00,3.00,Espaço inteiro: apartamento,10,9040.00,-27.13,-48.60,False,0,904.00,924.37,938.44,953.09,975.89,1008.28,1014.92,1035.29
39990143,1.00,1.00,4.00,Espaço inteiro: casa,52,9030.00,-27.09,-48.63,False,3,173.65,177.77,180.27,181.79,187.46,190.44,194.96,198.86
53444370,3.00,3.00,3.00,Espaço inteiro: apartamento,6,9000.00,-27.14,-48.60,False,0,1500.00,1452.72,1557.15,1508.58,1619.28,1569.04,1684.05,1638.60
24515144,3.00,3.00,3.00,Espaço inteiro: casa,16,8960.00,-27.05,-48.59,False,0,560.00,596.94,581.34,633.60,604.53,649.80,628.71,676.64
43219070,3.00,3.00,5.00,Espaço inteiro: apartamento,17,8960.00,-27.10,-48.62,False,0,527.06,580.32,547.14,602.09,568.97,632.45,591.73,658.82
52929834,2.00,2.00,3.00,Espaço inteiro: apartamento,14,8920.00,-27.12,-48.61,False,3,637.14,637.18,661.42,660.32,687.81,688.95,715.32,712.71
46027787,2.00,4.00,4.00,Espaço inteiro: apartamento,13,8850.00,-27.13,-48.60,False,1,680.77,732.23,706.71,758.09,734.90,781.68,764.30,816.32
655784887044646764,1.00,1.00,1.00,Espaço inteiro: apartamento,25,8850.00,-27.10,-48.62,False,0,354.00,364.63,367.49,380.16,382.15,391.84,397.44,406.66
729790631478660390,1.00,2.00,5.00,Espaço inteiro: casa,34,8840.00,-27.15,-48.59,False,0,260.00,305.51,269.91,314.43,280.68,331.22,291.90,344.71
573697959708252294,1.00,1.00,1.00,Quarto inteiro em apartamento,68,8840.00,-27.14,-48.60,False,2,130.00,137.99,134.95,142.84,140.34,149.20,145.95,153.46
565007049956535379,2.00,3.00,3.00,Espaço inteiro: apartamento,10,8820.00,-27.14,-48.60,False,0,882.00,867.95,915.60,905.90,952.14,939.58,990.22,979.07
753019499337520501,2.00,3.00,3.00,Espaço inteiro: apartamento,11,8800.00,-27.13,-48.60,False,0,800.00,813.58,830.48,845.31,863.62,881.83,898.16,911.31
54177663,2.00,3.00,3.00,Espaço inteiro: apartamento,11,8800.00,-27.14,-48.60,False,0,800.00,804.62,830.48,838.62,863.62,876.58,898.16,904.09
601592861131264636,4.00,3.00,6.00,Espaço inteiro: condomínio,11,8800.00,-27.13,-48.61,False,0,800.00,936.04,830.48,992.23,863.62,1007.37,898.16,1056.53
52365560,1.00,1.00,1.00,Espaço inteiro: apartamento,27,8770.00,-27.13,-48.61,False,1,324.81,337.59,337.19,350.76,350.64,359.75,364.67,374.84
27924599,3.00,3.00,5.00,Espaço inteiro: apartamento,20,8750.00,-27.13,-48.60,False,0,437.50,494.72,454.17,517.04,472.29,532.29,491.18,563.23
52389439,2.00,3.00,4.00,Espaço inteiro: apartamento,15,8550.00,-27.13,-48.60,False,2,570.00,607.53,591.72,628.50,615.33,657.85,639.94,678.62
760325801206777466,2.00,3.00,3.00,Espaço inteiro: apartamento,9,8533.00,-27.14,-48.60,False,0,948.11,956.55,984.23,1004.13,1023.51,1036.44,1064.45,1080.98
561392888536380944,2.00,3.00,5.00,Espaço inteiro: apartamento,7,8520.00,-27.14,-48.60,False,0,1217.14,1176.45,1263.52,1226.93,1313.93,1279.98,1366.49,1321.13
47866298,2.00,2.00,2.00,Espaço inteiro: apartamento,13,8500.00,-27.13,-48.60,False,0,653.85,657.91,678.76,680.21,705.84,711.37,734.07,736.10
39644383,3.00,3.00,4.00,Espaço inteiro: apartamento,10,8450.00,-27.13,-48.60,False,0,845.00,880.50,877.19,914.89,912.19,953.30,948.68,993.87
52530322,2.00,2.00,3.00,Espaço inteiro: apartamento,21,8400.00,-27.14,-48.59,False,1,400.00,436.35,415.24,454.34,431.81,467.18,449.08,491.17
53885820,2.00,5.00,6.00,Espaço inteiro: casa,7,8400.00,-27.08,-48.61,False,0,1200.00,1174.43,1245.72,1214.58,1295.42,1261.02,1347.24,1323.58
708768335210938861,3.00,3.00,4.00,Espaço inteiro: apartamento,7,8400.00,-27.16,-48.57,False,0,1200.00,1257.95,1245.72,1316.23,1295.42,1369.64,1347.24,1421.83
47566797,2.00,3.00,3.00,Espaço inteiro: apartamento,12,8400.00,-27.13,-48.61,False,1,700.00,716.52,726.67,742.08,755.66,771.18,785.89,802.54
37148632,2.00,2.00,2.00,Espaço inteiro: condomínio,10,8400.00,-27.13,-48.60,False,1,840.00,809.08,872.00,835.62,906.80,866.30,943.07,904.16
52655055,1.00,2.00,2.00,Espaço inteiro: casa,29,8370.00,-27.10,-48.62,False,6,288.62,302.04,299.62,314.34,311.57,326.51,324.03,337.94
46017718,2.00,2.00,2.00,Espaço inteiro: apartamento,13,8320.00,-27.13,-48.60,False,0,640.00,645.21,664.38,666.38,690.89,697.60,718.53,724.58
31259423,2.00,2.00,3.00,Espaço inteiro: casa,21,8300.00,-27.12,-48.61,False,0,395.24,416.71,410.30,435.45,426.67,454.50,443.73,472.36
46298683,2.00,3.00,4.00,Espaço inteiro: apartamento,9,8280.00,-27.13,-48.60,False,1,920.00,936.20,955.05,982.45,993.16,1020.67,1032.88,1057.45
31434536,1.00,2.00,2.00,Espaço inteiro: casa,31,8250.00,-27.09,-48.61,False,1,266.13,292.66,276.27,305.68,287.29,314.43,298.78,325.92
11044577,1.00,1.00,1.00,Espaço inteiro: apartamento,19,8140.00,-27.10,-48.61,False,22,428.42,416.75,444.74,430.97,462.49,454.55,480.99,467.41
31924629,1.00,1.00,1.00,Espaço inteiro: casa,90,8100.00,-27.15,-48.59,False,9,90.00,101.42,93.43,103.88,97.16,109.51,101.04,112.09
749106221633019238,2.00,2.00,2.00,Espaço inteiro: apartamento,8,8050.00,-27.14,-48.59,False,0,1006.25,919.43,1044.59,960.68,1086.27,995.28,1129.72,1038.52
52450542,3.00,3.00,3.00,Espaço inteiro: condomínio,8,8016.00,-27.12,-48.61,False,0,1002.00,1076.47,1040.18,1121.96,1081.68,1176.41,1124.95,1207.49
53628572,3.00,3.00,4.00,Espaço inteiro: apartamento,10,8000.00,-27.10,-48.61,False,0,800.00,823.08,830.48,851.15,863.62,895.42,898.16,924.15
704308719709301519,3.00,3.00,3.00,Espaço inteiro: apartamento,16,8000.00,-27.10,-48.61,False,0,500.00,560.54,519.05,589.84,539.76,621.84,561.35,636.86
52590776,2.00,3.00,5.00,Espaço inteiro: apartamento,7,7900.00,-27.12,-48.61,False,1,1128.57,1138.06,1171.57,1169.17,1218.32,1214.73,1267.05,1276.52
