ad_id,ad_name,ad_description,number_of_bathrooms,number_of_bedrooms,number_of_beds,listing_type,average_price,number_rented,revenue,latitude,longitude
53164553,Mini Apartamento em Container (T2) - Tetto 148,"ATENÇÃO! DIÁRIA DE BAIXA TEMPORADA PARA ATÉ 2 PESSOAS. * Válido de 01/Maio/2022 a 30/Out/2022. Hóspedes adicionais pagam R$75 por pessoa, por noite.  Cerque-se de estilo neste espaço aconchegante a 350m da praia. Apartamento construído de container marítimo reciclado, limpo, arejado e muito bem localizado, próximo a supermercados, padarias, farmácias, comércio diversificado, restaurantes e bares.",1.00,2.00,4.00,Espaço inteiro: casa de hóspedes,305.48,422,128914.00,-27.14,-48.60
16644316,Apto com vista para o mar. A 10 metros da praia,"Apartamento recém reformado com vista para o mar, móveis sob medida, ar condicionado em todos os quartos, varanda equipada com churrasqueira, espetos, mesa e uma poltrona muito confortável para apreciar o mar. Lavanderia equipada com tanque e maquina de lavar roupa. Cozinha completa equipada com eletrodomésticos e utensílios. Sala de jantar com mesa para 8 pessoas. Sala de Tv com sofá que acomoda toda a família, Smart TV e ar condicionado. Supermercado, farmácia e padaria muito perto.",2.00,3.00,3.00,Espaço inteiro: apartamento,468.18,275,128750.00,-27.13,-48.59
49824103,"APT 3 QUARTOS, RUA 254, VISTA MAR LATERAL, ITAPEMA","Este apartamento fica na rua 254 lateral RUSSI RUSSI meia  praia, quase em frente ao restaurante Alberto's, a poucos metros do mar. uma suíte com ar condicionado mais dois dormitórios com ventiladores de teto, todos utensílios para cozinhar e servir 8 pessoas. garagem para um veiculo  sedan. internet wi-fi",2.00,3.00,5.00,Espaço inteiro: apartamento,321.62,400,128647.00,-27.13,-48.60
38867358,Apartamento com vista para o mar - Jazmin,"O Residencial contém 4 apartamentos individuais de locação. O apartamento Jazmin acomoda até 4 pessoas, sendo  que possui 1 cama de casal e um sofá-cama com 2 colchões de solteiro, uma cozinha com utensílios (micro-ondas, geladeira, fogão com forno, torradeira, cafeteira, copos, pratos e talheres), TV 32"", SKY, Wi-Fi",1.00,1.00,2.00,Espaço inteiro: apartamento,500.00,257,128500.00,-27.09,-48.61
53445765,Apto em Itapema próximo ao mar com dois quartos,Sua família vai estar perto de tudo ao ficar neste lugar bem-localizado.,2.00,2.00,2.00,Espaço inteiro: apartamento,501.59,256,128408.00,-27.13,-48.60
569727477825054356,"Apt Meia Praia, 100 metros da praia.","Excelente apartamento em Itapema localizado a 100 metros do mar, com 3 suítes (2 camas queen, e 2 de solteiro com auxiliar cada). Acomodações para até 8 pessoas.  Apartamento próximo a supermercados,  padaria, restaurantes, e toda a comodidade do comércio local.  Equipado com ar condicionado em todas as suítes, máquina de lavar, Wifi, e churrasqueira a carvão. Disponibilizamos também 2 vagas de garagem.   Aceitamos pet!  Reserve já!",3.00,3.00,6.00,Espaço inteiro: apartamento,600.00,214,128400.00,-27.13,-48.61
40779429,Apartamento próximo a praia de Meia Praia  (150m),nan,2.00,2.00,2.00,Espaço inteiro: apartamento,400.00,321,128400.00,-27.14,-48.59
678178813466191512,Apartamento amplo 3 dormitórios próximo ao mar.,"A poucos metros do mar, apartamento amplo com 3 dormitórios sendo 1 suíte + banheiro social, sacada, churrasqueira e vaga de garagem privativa que cabe caminhonete. (São dois dormitório com cama de casal cada um e um dormitório com duas camas de casal  e um colchão avulso e todos com ar split).  Possibilidade de negociar valor, se for menos hóspedes. PARA ANO NOVO PREFERÊNCIA DE 6 A 7 DIAS DE LOCAÇÃO.",2.00,3.00,4.00,Espaço inteiro: apartamento,570.00,225,128250.00,-27.12,-48.61
32606991,"Apt. Amplo a 200mt da praia. AR, Wi-fi, Netflix","Excelente localização a 200mt da praia. Apartamento amplo com 3 quartos sendo 2 suítes e um banheiro social. Sacada grande com churrasqueira. Cozinha e salas amplas, além de uma área de serviço. Fica situado na Meia Praia, point oficial dos turistas na temporada. Possui 2 garagens cobertas.   Ar condicionado em 2 quartos, disponibilizamos ventilador para o 3 quarto.    Lage (escada na foto) está fechada. Acesso somente ao primeiro pavimento.",3.00,3.00,4.00,Espaço inteiro: apartamento,480.26,267,128230.00,-27.13,-48.60
53803935,Apartamento na Quadra Mar Para Toda Família,"Relaxe com toda a família neste apartamento com 3 quartos, todos com ar condicionado, sendo um suíte. Há também outro banheiro, sala, cozinha, churrasqueira externa e vaga de garagem com 8,6m cabe dois carros de porte médio. Está a 175m da areia, o que dá 1 minuto a pé.",2.00,3.00,8.00,Espaço inteiro: apartamento,439.98,291,128035.00,-27.14,-48.59
566658674780462356,Apartamento aconchegante próximo ao mar,"Sua família vai estar perto do mar e de tudo ao ficar neste lugar bem-localizado.  A aproximadamente 100 metros do mar, próximo a vários pontos como: restaurantes, pizzarias, sushi, sorveteria, farmácia e mercados.",2.00,3.00,3.00,Espaço inteiro: apartamento,483.13,265,128030.00,-27.16,-48.56
46407747,"Apto maravilhoso, Meia Praia-Itapema, 50m do mar","3 SUITES SUPER BEM MOBILIADAS, COM AR CONDICIONADO SACADA COM CHURRASQUEIRA WI-FI ACESSO A PRAIA FACILITADO",4.00,3.00,7.00,Espaço inteiro: apartamento,2000.00,64,128000.00,-27.14,-48.59
716703779507124462,Apartamento quadra mar com vista maravilhosa,"Apartamento espaçoso com 2 quartos e linda sacada. É de lateral para o mar, com uma linda vista para a praia e Avenida principal.   No coração de Meia Praia.  Tudo muito perto! A 54m do mar, saindo pela garagem você já sai no calçadão beira-mar. A 120m da farmácia. A 300 metros do mercado e do shopping calçadão.   Conta com cozinha equipada, roupas de cama e toalhas.",2.00,2.00,2.00,Espaço inteiro: apartamento,350.00,365,127750.00,-27.12,-48.60
15980018,Lindo apartamento! Beira mar!,"Lindo apartamento na beira da praia!!  Você vai amar! É na beira da praia e totalmente equipado! Super próximo a farmácia, mercado, padaria e bons restaurantes! Excelente para casais ou para famílias inteiras de até 5 pessoas.   Beautifull seashore apartament  You’re gonna love it! Its beachside, fully equipped, beautiful furniture! Supermarkets, drugstores, bakeries and good restaurants are close enough to go by walk. It’s located on the best beach area, perfect for couples or whole family.",2.00,2.00,6.00,Espaço inteiro: apartamento,317.11,402,127480.00,-27.10,-48.61
761435242184281814,Seu Cantinho na Meia Praia - Itapema SC,"Venha curtir uma experiência neste lugar aconchegante e bem-localizado, e que foi preparado para você! Excelente para hospedar até 6 pessoas, o apto está completo com utensílios de cozinha e roupa de cama. Aqui você fica 400 mts da orla da Meia Praia, também perto do comércio Supermercado, farmácia, padaria, lojas e Restaurantes.",1.00,2.00,3.00,Espaço inteiro: apartamento,350.00,364,127400.00,-27.13,-48.61
563536617774957115,Apartamento aconchegante poucos metros do mar,"Apartamento inteiro poucos metros do mar, localizado no centro de Meia Praia/Itapema.  Com todo o conforto e espaço disponível, todo mobiliado, em prédio residencial tranquilo. O apartamento fica localizado no 7 andar com rede de proteção em todas janelas.  Conta com 3 suítes com TV e ar-condicionado, sendo 2 suítes com cama de casal e 1 suíte com cama de casal + beliche infantil.  Cozinha ampla e completa, com sala de jantar e TV integradas e churrasqueira e frigobar.  Área central- Meia Praia",3.00,3.00,3.00,Espaço inteiro: apartamento,438.82,290,127257.00,-27.13,-48.61
40093238,Apartamento Cobertura Duplex lado Mar,"Localizado na rua 261, Meia Praia, Itapema-SC  Locação direto com o proprietário, não somos imobiliária. Oferecemos um atendimento exclusivo diferenciado e acolhedor para os nossos hóspedes. Faremos o possível para atender os seus desejos e auxiliar a proporcionar dias incriveis.  Tudo o que fazemos é com amor, então tenha certeza que ao alugar serão muito bem recebidos e terão lembranças fantásticas desse apartamento e cidade.",2.00,3.00,3.00,Espaço inteiro: apartamento,1200.00,106,127200.00,-27.13,-48.60
707087342579493959,"Apê Verona, Completo 1 suíte+2 Ar, Gar a 40 m Mar.","Apartamento espaçoso, ensolarado, muito bem localizado, área central da cidade, próximo ao mar, apenas 40 m.  Conta com 3 dormitórios, sendo 1 Suíte + 2 quartos. Ar condicionado em todos os quartos e sala, uma vaga de garagem, varanda, cozinha completa, internet, tv com pacote Top. Tudo perto, supermercados, padarias, restaurantes, farmácia, academia, lojas e principalmente a bela Praia de Itapema. O lugar ideal.",2.00,3.00,4.00,Espaço inteiro: apartamento,323.59,393,127170.00,-27.10,-48.61
585600486114295795,"Apartamento com 3 quartos, a 50 metros do mar.","Próximo ao mar, com uma vaga de garagem.",2.00,3.00,3.00,Espaço inteiro: apartamento,300.00,423,126900.00,-27.14,-48.59
689452680635282056,Ferias? Relaxa... nos temos o que voce procura.,"No coracao da praia mais privilegiada do momento, temos um espaco iluminado pra voce que procura paz, conforto e praticidade. Apartamento com capacidade para 3 pessoas ou 4 a combinar, a 280 metros do mar situado no  Balneario Pereque,  Porto Belo, SC. Com acesso rapido a supermercados, farmacias e  diversos restaurantes locais, e incriveis opcoes para a vida noturna com bares oferecendo musica ao vivo todas as noites.",2.00,2.00,2.00,Espaço inteiro: condomínio,450.00,282,126900.00,-27.15,-48.58
39145712,Inesquecível #Pé na AREIA #Apto FRENTE MAR Itapema,"APARTAMENTO FRENTE MAR ITAPEMA - FÉRIAS - PRAIA E AREIA AOS SEUS PÉS - FÁCIL ACESSO - INÍCIO DA MEIA PRAIA - CONFORTÁVEL E MOBILIADO - TRÊS QUARTOS COM SPLIT - WI-FI -GARAGEM ESPAÇOSA - ELEVADOR - COZINHA COMPLETA- PET FRIENDLY - CONDOMÍNIO TRANQUILO E SEGURO - APTO EXCLUSIVO DOS HÓSPEDES.  Apartamento com uma belíssima vista para o mar, localizado em um ambiente onde permite contato com a natureza, tranquilidade e sossego, ideal para quem deseja deixar a rotina de lado e recarregar as baterias.",2.00,3.00,3.00,Espaço inteiro: apartamento,253.86,498,126420.00,-27.12,-48.61
39752508,Apartamento aconchegante a 100 metros do mar.,"Apartamento aconchegante com vista para o mar, a 100 metros da praia do Perequê, Porto Belo.  Todo equipado para receber bem 5 pessoas. Wifi, Smart TV, Ar condicionado, portão eletrônico, câmeras de segurança.  Ótima localização, situado a 5km da cidade de Bombinhas, menos de 2km da cidade de Itapema, 60km de Florianópolis e 20km de Balneário Camboriú. Próximo a Parque Aquático e outros serviços de restaurante, supermercados... Ideal para crianças, possui tela de proteção nas janelas e sacada.",2.00,2.00,4.00,Espaço inteiro: apartamento,618.38,204,126150.00,-27.16,-48.58
758870769636301164,"Apto 50 m praia, quadra mar, com estacionamento",O grupo terá fácil acesso a tudo o que precisar neste lugar com excelente localização. Quadra mar Melhor ponto de Meia praia 50 mts da areia Prédio com elevador 1 Vaga de garagem 2 quartos sendo 1 suíte 2 Ar condionados acomoda 8 pessoas (2 camas de casal + 1 Colchão casal + 2 Solteiros) Churrasqueira Maquina de lavar Micro-ondas,2.00,2.00,2.00,Espaço inteiro: apartamento,1189.62,106,126100.00,-27.13,-48.60
757870092862519007,Apartamento encantador com piscina,"Relaxe com toda a família nesta acomodação tranquila. apenas 10 minutos caminhando até a praia, a região é plena de conveniências",2.00,2.00,2.00,Espaço inteiro: apartamento,545.71,231,126060.00,-27.12,-48.61
23234630,Apartamento para 4 pessoas com piscina,Apto Tipo estudio  Privativo: Estúdio com duas camas de casal Cozinha compacta e completa com geladeira e fogão Banheiro individual com ducha e box de vidro Ar condicionado  Televisão Com Parabólica Mesa 4 cadeiras 1 vaga de Estacionamento Para Automóvel de passeio   Uso Comum: Áreas de Circulação Ampla Varanda Piscina com Deck Piscina Infantil Internet WIFI  Localizado a 1.400 metros do mar. Tem todos os recursos e conforto de um ambiente integrado. Vaga descoberta para automóvel de passeio.,1.00,,2.00,Espaço inteiro: condomínio,353.58,356,125875.00,-27.16,-48.59
45675384,Pé na Areia Meia Praia,"Localizado na Rua 245, 13 Meia Praia Itapema SC. Quadra do mar, 1° edifício. Sacada com churrasqueira e vista do mar para um gostoso momento de relax com a família e os amigos. Cozinha completa com todos os utensílios domésticos. Sala de jantar e estar integradas com TV led e Internet Wi-Fi. 3 dormitórios sendo uma suíte com ar condicionado. 2 dormitórios com 4 camas box de solteiro e ventiladores de teto. 1 vaga de garagem para carro médio (Corolla, SUV Tiguan) não cabe uma caminhonete.",2.00,3.00,5.00,Espaço inteiro: apartamento,371.95,338,125720.00,-27.13,-48.60
40225576,Apto para temporada na Meia Praia 4 suítes 3 vagas,"Apartamento localizado no centro da Meia Praia, próximo dos shopings, bancos, supermercado, farmácias, restaurantes, etc. 4 suítes com ar condicionado split. 3 vagas de garagem OBS: uma suíte não tem roupeiro. Aceita-se apenas um animal de pequeno porte. Na virada no mínimo 10 dias.",4.00,4.00,5.00,Espaço inteiro: apartamento,1333.85,94,125382.00,-27.13,-48.61
36908385,Apartamento 3 suítes próximo a praia,"Apartamento com 3 suítes a poucos metros da praia de Meia Praia e da Avenida principal , próximo ao shopping, lojas, mercados e padarias; Possui um lindo espaço gourmet com churrasqueira a carvão e ar condicionado e uma linda suíte master, acomodando até 6 pessoas; Imóvel bem equipado com todos utensílios de cozinha, 2 vagas privativas de garagem privativa, wifi e ar condicionado em todas suítes; Ideal para uma viagem em família, ou ainda, uma divertida viagem com amigos.",3.00,3.00,3.00,Espaço inteiro: apartamento,353.36,354,125091.00,-27.12,-48.61
46011131,"Apto em Meia Praia com 3 quartos, pertinho do mar.","- Apto 109m² - 170 metros da praia - WI-FI - TV de 32"" com todos os canais liberados (por internet) - 04 ar-condicionados split - 04 ventiladores de teto - 03 quartos de casal, sendo uma suíte - 02 colchões de solteiro  - Varanda com churrasqueira - Living em 2 ambientes (Jantar e Estar) - Banheiro social - Cozinha equipada com utensílios domésticos - Área de serviço com maquina de lavar - Prédio com elevador - 01 vaga de garagem rotativa p/ carros de passeio (vaga extra disponível por aluguel)",2.00,3.00,3.00,Espaço inteiro: apartamento,330.90,377,124750.00,-27.12,-48.61
21924711,Apartamento para 4 pessoas com piscina,Apto Tipo estudio  Privativo: Estúdio com duas camas de casal Cozinha compacta e completa com geladeira e fogão Banheiro individual com ducha e box de vidro Ar condicionado  Televisão Com Parabólica Mesa 4 cadeiras 1 vaga de Estacionamento Para Automóvel de passeio   Uso Comum: Áreas de Circulação Ampla Varanda Piscina com Deck Piscina Infantil Internet WIFI  Localizado a 1.400 metros do mar. Tem todos os recursos e conforto de um ambiente integrado. Vaga descoberta para automóvel de passeio.,1.00,,2.00,Espaço inteiro: condomínio,319.28,390,124520.00,-27.16,-48.59
32585103,Bem-estar na quadra do mar de Meia Praia,"Apartamento na quadra do mar , na Rua 301 , com vista para uma das praias mais queridas de Santa Catarina - Meia Praia Venha praticar "" CHURRASCOTERAPIA"" nessa linda sacada! Apartamento bem localizado, 3º andar, com elevador. Wi-fi  e acesso a Netflix e Youtube (via Chromecast e Smart TV) . 2 quartos  - ar condicionado + sala de estar com sofá-cama + 2 colchões de solteiro.  Vaga garagem privativa . Comporta carro médio  Acomoda  6 pessoas com conforto. Pets de pequeno porte são bem-vindos!",2.00,2.00,2.00,Espaço inteiro: apartamento,237.27,524,124330.00,-27.14,-48.59
38548630,Raridade! Ap recém reformado à beira-mar :),"Apartamento recém reformado à beira-mar, com acesso direto à praia.  O apartamento foi reformado há pouco tempo e tem cozinha gourmet, churrasqueira, sala de estar e jantar integrada, churrasqueira e varanda fechada. Há uma suíte e dois quartos, um banheiro completo e uma vaga de garagem.",2.00,3.00,3.00,Espaço inteiro: apartamento,567.58,219,124300.00,-27.11,-48.59
